timestamp_ms,price,size,side,is_buyer_maker,event_flags
3924408395,2285.93000000,0.00220000,BUY,false,
3924408396,2285.93000000,0.00220000,BUY,false,
3924408397,2285.93000000,0.00220000,BUY,false,
3924408398,2285.93000000,0.00220000,BUY,false,
3924408399,2285.93000000,0.00220000,BUY,false,
3924408400,2285.93000000,0.00220000,BUY,false,
3924408401,2285.93000000,0.00220000,BUY,false,
3924408402,2285.93000000,0.00220000,BUY,false,
3924408403,2285.93000000,0.00220000,BUY,false,
3924408404,2285.93000000,0.00220000,BUY,false,
3924408405,2285.93000000,0.00220000,BUY,false,
3924408406,2285.93000000,0.00220000,BUY,false,
3924408407,2285.93000000,0.00220000,BUY,false,
3924408408,2285.94000000,0.00240000,BUY,false,
3924408409,2285.95000000,0.00240000,BUY,false,
3924408410,2285.96000000,0.00220000,BUY,false,
3924408411,2285.96000000,0.00240000,BUY,false,
3924408412,2285.96000000,0.00220000,BUY,false,
3924408413,2285.97000000,0.00240000,BUY,false,
3924408414,2285.98000000,0.00240000,BUY,false,
3924408415,2285.99000000,0.00890000,BUY,false,
3924408416,2285.99000000,0.00240000,BUY,false,
3924408417,2286.00000000,0.03000000,BUY,false,
3924408418,2286.00000000,0.00240000,BUY,false,
3924408419,2286.00000000,0.00220000,BUY,false,
3924408420,2286.00000000,0.00220000,BUY,false,
3924408421,2286.00000000,0.00230000,BUY,false,
3924408422,2286.00000000,0.00230000,BUY,false,
3924408423,2286.00000000,0.00220000,BUY,false,
3924408424,2286.00000000,0.00220000,BUY,false,
3924408425,2286.00000000,0.00230000,BUY,false,
3924408426,2286.01000000,0.00240000,BUY,false,
3924408427,2286.01000000,0.00230000,BUY,false,
3924408428,2286.01000000,0.00230000,BUY,false,
3924408429,2286.01000000,0.00230000,BUY,false,
3924408430,2286.02000000,0.00220000,BUY,false,
3924408431,2286.02000000,0.00270000,BUY,false,
3924408432,2286.02000000,3.05570000,BUY,false,LARGE
3924408433,2286.02000000,2.58150000,BUY,false,LARGE
3924408434,2286.02000000,0.00240000,BUY,false,
3924408435,2286.02000000,0.54750000,BUY,false,LARGE
3924408436,2286.02000000,0.00220000,BUY,false,
3924408437,2286.02000000,0.00220000,BUY,false,
3924408438,2286.02000000,0.00220000,BUY,false,
3924408439,2286.02000000,0.00220000,BUY,false,
3924408440,2286.02000000,0.00220000,BUY,false,
3924408441,2286.08000000,0.00220000,BUY,false,
3924408442,2286.08000000,0.00240000,BUY,false,
